,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Equity(114 [CSCO]),-0.09005024177357025,-0.02972572967514026,-0.012935358553370874,0.0291609997852652,-0.019236141605450324,-0.15322395353422721,-0.03443741622969748,-0.06561073349064155,-0.007781897745366702,0.07751454275981198,-0.08690841954991546,0.22665663571190775,-0.13724220768517392,-0.07737269259450086,-0.22444496589868307,0.1726103998772696,0.2615713459420645,0.1990842042428929,0.2644674403154886,0.14356116807298872
Equity(121 [CVS]),-0.06984537098816496,-3.383415358310694e-05,-0.0313901760651839,-0.037333623902591664,0.06165686840350323,-0.05078703735446795,-0.015895102106917632,-0.030592480176188215,-0.04613859337873124,0.027134073972985423,0.028573475655656932,0.012470940142643855,0.026513339548550702,0.006386575650419196,0.016246133118423087,-0.01808314485603448,-0.025540569558727355,0.008819982552696552,-0.019615765612374797,-0.058846873934581614
Equity(122 [CVX]),-0.09206275177099459,-0.11129112518237834,-0.023124701502529987,0.03654685018209867,0.03593264809945852,0.06881612456313524,-0.037698630259922004,-0.019950995029310244,-0.026548860889924912,0.04167457050021457,-0.03888578971816081,0.016804884197753847,0.02106059748810926,-0.0581214987471244,0.02506815836266249,0.0005830488944095422,0.010338077588353985,0.019093717916952913,-0.026134494486227344,0.0009561507060499574
Equity(124 [D]),-0.09603444257944613,0.04022268168757299,-0.006731774298208087,-0.25845669593691095,0.03844446709894381,0.14949446410346504,-0.10677525100402036,-0.17214308981989784,0.17866781326570613,-0.07326968108095336,-0.27023018173516883,-0.21351932660729186,-0.26075756320208493,0.09854207484186245,-0.044071442733251115,-0.15827329038832613,0.04758020994314625,0.01552325655257833,0.07892812705623709,0.03765515165814784
Equity(125 [DAL]),-0.12715757958128654,0.3317723505769332,-0.07284029500452201,0.1476005046008845,0.009756281870724182,0.0962052390375514,-0.08472508390887004,0.006155443606734251,-0.022581406128147033,0.0012140940814102854,-0.01501708433808692,0.018829874860923277,0.02765961782217191,-0.04784212502088192,0.00891632302714742,-0.057611877500648855,0.04715740621752306,0.03404939001414414,-0.05642833820157256,-0.12073337168039593
Equity(132 [DIS]),-0.09360219487181878,0.004732241140827626,-0.032989098680106875,-0.015596198370833427,0.057951609130062254,-0.06039513128806936,0.005355314821072155,0.007761386421210221,-0.015143699327062835,0.01809971120192249,0.01277841195729218,0.018543621876494845,-0.02951526834834256,-0.03973145783608151,0.01127839869855847,-0.014362014005738367,0.00961938738605797,-0.016185334079070524,-0.07307389591962854,-0.043561109430708955
Equity(147 [EBAY]),-0.10795717531890424,-0.002239015843663272,0.02106778214936009,-0.03259697497472824,-0.04406828270259181,-0.0897332272729081,0.01152326219684785,0.07971024065491679,0.005544884826140237,-0.04505506730633389,-0.03411754497700978,0.017898827503778057,-0.14696398978579478,-0.08965902725868961,0.23215061272128745,-0.22343141836091193,0.05345436030802893,-0.09703295290294339,0.01835815943503271,0.07333274551790955
Equity(155 [EOG]),-0.1302715781805601,-0.1817965858485146,-0.0031659458070172663,0.0879930919609467,-0.017039451451523066,0.18961666916517156,-0.05463304181256901,0.0567933310565984,0.0010729835109247723,0.04373950355686434,-0.017141628439526924,-0.09320210416529445,0.0057384951311391895,-0.2277728420383163,-0.10870252478920125,-0.01721558107323387,0.04959470044251288,-0.028479645086096433,0.008109675014592602,-0.053829802183677125
Equity(160 [ESRX]),-0.08108198992617595,-0.006935398702656867,0.0007834693566756679,-0.022791719469655747,0.04250592693375921,-0.0541197889039659,0.07686829191191298,-0.046092436647171886,-0.051584842566380844,-0.0149002189962852,0.030640017501476734,-0.06544508427403278,0.10556076933019189,0.0008905629423272693,0.07040661079222629,0.06176648190120981,0.03656198900766372,-0.018054800935457027,0.04740316994248006,-0.06108779187628326
Equity(173 [FB]),-0.0519202419073894,0.07795680290880216,0.06174832918866078,-0.18164001643520575,-0.08353117458095663,-0.0038928139545531823,-0.004294276745146793,0.38444440050730133,0.272022284500688,0.3574310995333402,-0.4925666494912684,0.12559567692597795,0.45154738957869367,-0.026761731792822662,0.0916662405175578,0.06675418369345121,-0.03778249784625054,0.06318685175330559,0.07032634163096069,-0.1875342632899597
Equity(175 [FCX]),-0.1599574087553548,-0.20006262147428722,0.028928544542681376,0.16066533691171317,-0.013938931564241976,0.2686067844042603,-0.05742482777762002,-0.049119893750827946,-0.10387950396641973,-0.019019594511979196,-0.17169381885311258,0.4574904352438102,0.07465877843320022,0.5953889563808745,-0.029322381599447143,-0.11287863588685276,-0.04621167247694434,-0.26590029077074434,-0.05370701715081436,0.1420840874303339
Equity(176 [FDX]),-0.101246429555224,0.020100947755244677,-0.018701873394095066,0.02800730769808424,0.03957238136869027,-0.039831235229457716,0.0018475773672471125,-0.013722907267586591,-0.0004610586326695109,-0.003618225470460148,0.014519644066537907,0.031466160518839444,0.003406519200344771,0.00592341016454836,-0.045954547019971155,-0.02569671165242296,0.03795736473593514,-0.05584727291776824,-0.07713953940571437,-0.08882978238536461
Equity(188 [FOXA]),-0.10864974154525012,-0.013625095876872077,-0.03679525109197658,-0.02414420128462357,0.05122558114682351,-0.0710889900151669,-0.04519788546760694,0.04291592643368502,0.008710883521330405,0.020015223558724902,0.08275027345169024,0.011346623917740025,-0.05888477677576291,0.012646862416849043,-0.014909705244784681,0.005660935281247642,-0.006093598574981832,0.043273608476787344,0.011493410338199178,-0.04811243037046277
Equity(192 [GE]),-0.09433084877860773,-0.025034994530764784,-0.039831653524721636,0.025076370038339242,0.047380469780259137,-0.04218538115635698,0.008945554646415887,-0.0193504856030004,0.005592575293918524,0.006014307812949672,-0.004615930517123499,0.04842046670561127,0.0019753094021443427,-0.04233824000329137,0.04967972152292705,-0.014727976551892091,0.010461716543473257,-0.00021411897157544435,-0.02580107813339253,-0.06289794737625759
Equity(194 [GILD]),-0.09603444257944613,0.04022268168757299,-0.006731774298208072,-0.258456695936911,0.03844446709894383,0.1494944641034651,-0.10677525100402034,-0.17214308981989784,0.17866781326570613,-0.07326968108095344,-0.27023018173516883,-0.21351932660729195,-0.2607575632020849,0.09854207484186231,-0.04407144273325102,-0.15827329038832624,0.047580209943146407,0.015523256552578347,0.07892812705623724,0.0376551516581478
Equity(198 [GOOG]),-0.02854876866613714,0.02040240165214271,0.03037266569847347,-0.05610832869328727,-0.0017660882930760104,-0.030381644247199226,-0.008494393957115065,0.025081725325163607,-0.011436183167702191,0.0727843117845956,-0.057301301400176675,0.042659485111706245,0.011427021652594556,-0.047737260941041436,0.09181712904888592,0.014510291516627055,-0.09102689021905191,-0.04536873117643309,0.022832801748374095,0.08368553714819899
Equity(199 [GOOGL]),-0.08553515498392184,0.0009848156997503768,0.04406299892584608,-0.058437094521419375,-0.0045169003257628845,-0.06641799470572878,-0.020369934383580354,0.08787440639201227,0.01077226519284979,0.07765741768825073,-0.03556546996827831,0.044224425736806704,-0.10198847195867153,-0.08064694040429943,0.15116073659534812,0.03024541736327424,-0.1596912131267755,-0.1263121977113185,0.09034886958320314,0.05635788633726971
Equity(204 [GS]),-0.11837333427892936,-0.01632517123734528,-0.048743102523632294,0.06462770295625173,0.0864427367987493,-0.087796282867108,0.10092171181925697,-0.018541588506635575,0.1730953005234677,-0.08933951228373974,-0.04984566224205396,0.015758605828217382,0.03843047722142208,0.007745918392291483,-0.047204070886237494,0.051604151830787516,-0.08158956305562254,-0.012975154872809595,-0.03102665106881019,0.05671815381588215
Equity(207 [HAL]),-0.14038323305246528,-0.1673445468931684,0.010463776026526282,0.12257532510132926,-0.04241150230091573,0.18200697396135884,-0.014014569289935528,0.075159551603977,-0.007013344573804541,-0.002150644553965039,-0.03136856022482162,-0.0560145754317102,-0.019104817254112626,-0.07114655437689833,0.0022387909641675696,0.013419011358505845,0.14040783813369556,-0.12485922289611771,-0.04568805876358607,0.02606510615753785
Equity(214 [HD]),-0.07784933153210274,0.017160865004590076,-0.02375405072507634,-0.026550857656563648,0.061468857412919596,-0.07683181784226435,-0.05106991610808492,0.0068586465988790075,-0.06150381390950382,0.027655141282603848,0.04870941075572764,-0.022627055141771442,-0.03192154600873949,0.011282502866688958,0.0059429624207845005,-0.019149483390165034,0.005070917929605831,0.0016159476694818029,-0.05330514136618844,-0.015324892630317447
Equity(220 [HON]),-0.10664828950406226,-0.020616424472530086,-0.03476491227322052,0.0012610854761529176,0.03423641241376708,-0.0364704372653876,-0.0031917528426595836,-0.005735878652207296,-0.036526659322560336,-0.010717724871198682,-0.0186276501559711,0.03661416380976313,-0.012882709626225003,-0.012762031082258728,0.03424514537212313,0.0037511157013286334,0.06146527349543052,-0.04243471482625,-0.06083043627645788,-0.06922747764331479
Equity(231 [IBM]),-0.06975655588247406,-0.023759289524282197,-0.018483573745641538,-0.01503132613440914,0.01124658547147602,-0.061872226105478906,-0.00811540148258881,0.0007498848508124387,-0.05817490075395786,0.02358689722438219,-0.02215602529667727,0.07690048086294053,-0.0357274558814105,-0.04194397151258577,0.0315872221398331,0.0007651788985603702,0.05920254023170064,-0.004011762787486231,-0.011417607655828915,0.02508714740399412
Equity(235 [ILMN]),-0.11944548755282557,0.10148832867981228,0.02142837956976789,-0.1588492834185487,-0.24828881579067638,0.26698922755865717,0.7900194425156102,-0.17366904841676467,-0.09084537616623121,0.20893307515642517,0.026010665102126088,0.14517189765138305,-0.17931622960768112,-0.11022851085255342,-0.021118797409058837,0.011006461339746976,-0.034362473984447195,0.004173395903127403,-0.04465225442994708,-0.026415708852515735
Equity(238 [INTC]),-0.0840883303386756,-0.005796929246624877,-0.017079721325829758,0.024039702025049844,-0.08363804732152733,-0.09957961173411584,-0.07695814847008085,-0.06520734141920972,-0.044931620313770425,0.030894894801192275,-0.054022218175802404,0.07266577545444249,0.003691952807743326,-0.04659799169226079,0.0010015689833469399,-0.0011089172015101845,0.06418874582837886,0.02985109361147567,-0.010746551458325291,-0.05544919785723096
Equity(251 [JNJ]),-0.056997639393293435,-0.0014432048780632374,-0.025655139852497563,-0.05241521454543093,0.05293559717026042,-0.03466564372292336,-0.01097456231742764,-0.05104891085502767,-0.056277678408490246,0.02542035687151252,-0.027020339925288392,0.01349478912187477,0.014934220005680583,-0.02560487045300719,-0.008967507764666097,-0.001146012143827905,-0.017562096637363293,-0.0008616093870527433,-0.04222023735751092,-0.028505277797770446
Equity(253 [JPM]),-0.12211959455265979,-0.016574947982532555,-0.06818693617003568,0.07541245114569572,0.10904971819512936,-0.10437199954235318,0.12681797961554875,-0.011082523212505134,0.1805849560808733,-0.08687450493581886,-0.03193583231416018,0.008745030026902637,0.04242345068215621,0.0023013921038235177,-0.03276540257746607,0.017697174682003665,-0.06878474188048195,0.004604132304736566,-0.025943303624380496,0.055012150548306105
Equity(261 [KMI]),-0.07384349742251882,-0.06291184204376471,-0.01660224817257513,0.026976153328796618,-0.008201350011351865,0.12869339859132226,-0.05541890099140683,0.06953190857837531,-0.040363631687949875,0.04950133220627517,0.12146483339135625,0.006691594837643694,-0.03133725588475916,0.0707489177453611,-0.0690668717817225,-0.015301960357317873,-0.22863031177465612,0.2621381310299241,-0.04053095795258253,0.14729472210296382
Equity(263 [KO]),-0.051191241665266875,-0.011895148825405714,-0.032986660997495275,-0.017954966476085583,0.05872774641113838,-0.03629485345143847,-0.032345063107156236,-0.018280095430113472,-0.05860262991180607,0.04057963851701466,0.0025331897121852317,0.019226288258961232,-0.03273454941089976,-0.03749905930217663,0.02390651704304461,-0.021887684548193162,0.004233301526655027,0.03760989082518777,-0.045257680663925146,-0.055152747983090666
Equity(268 [L]),-0.12077927018691495,0.4267064816024597,-0.053593479015125144,0.18164398168070217,0.01762344310448619,0.1507765722736553,-0.1265777744509389,0.030129602519272748,-0.03791899652404608,0.013607640879166672,-0.0028836710817551226,0.024628111675785044,-0.03242387536062641,-0.09032223036574889,-0.13717452470813657,0.2075884024618287,-0.09661331989389546,-0.19910292272501068,0.026724005416456892,0.1337747731956745
Equity(275 [LLY]),-0.0635755307262913,0.006814208068948296,-0.035249841778283365,-0.08142212634201604,0.05514739488046633,0.001998869803883505,-0.01747247224427981,-0.09188960242615939,-0.061894262361284064,0.037091161277918595,-0.0467418358653054,-0.004895044729385448,0.04274357032972358,-0.02786502476842917,0.003416091629584471,0.036429332038386886,-0.03201288418444824,0.018357315489644963,-0.02928337873215008,0.0190603282356697
Equity(279 [LOW]),-0.07967953363957318,0.009947460257866454,-0.011755581761668717,-0.025168576067351636,0.07740772880105401,-0.09015813575894724,-0.040458493799935324,0.030625557751818952,-0.03220396699314516,0.06089358075687565,0.049158655323182004,0.028857584883117016,-0.01611595342969744,0.016310291923393477,-0.038310201594087226,-0.03501253212174445,0.03602676073380812,-0.02838187778164734,-0.041300635372376944,-0.013359447944284654
Equity(284 [LYB]),-0.1526981487015154,-0.1114735850596529,0.021584710585769634,0.07606147134477957,-0.013674834430280386,0.09587004570928473,-0.006374189265083772,0.04868812032807533,0.012496770553029503,-0.09260587600384228,0.03641824592826497,-0.03911811318910918,-0.00882284557500568,0.12033490645481784,0.044959112426261286,0.009536908606008199,0.09076921099543808,0.0015226853883949613,0.1316935925881453,-0.1473493748460534
Equity(292 [MCD]),-0.049663302488900225,-0.0055310991472215425,-0.018333030823785443,-0.03029028232474624,0.026360345654142876,-0.04256415768769555,-0.03299343212220174,0.026661600715164255,-0.06966090948208246,0.020827342861518213,-0.013502377041915594,0.032525492504002135,-0.03663536463704438,-0.018279791237476996,-0.003524486705470101,-0.022953581714156852,-0.017562044845990776,0.021944130441977037,-0.007553759943650111,-0.038487431119185
Equity(294 [MCK]),-0.07703255113875071,0.013362720307094247,-0.003840771419216709,-0.05256992439291047,0.05898607260972187,-0.014167745969651528,0.011299275318217315,-0.034335432296078834,-0.06741937672701223,0.06730626984216216,0.04301506443183535,-0.037270977437626,0.06024514515671425,0.022195195332560983,0.021198205038775036,0.08487157154452224,-0.031070595264581495,-0.027589513474895154,0.02970359606547817,0.009116712409997445
Equity(296 [MDLZ]),-0.05844109599347704,-0.014197490945828594,-0.02119962483792487,-0.039353755481990084,0.06421834868297788,-0.02823455806836577,-0.054450730658274604,-0.04065622520294877,-0.06566608049119436,0.05838699869365933,-0.02001907156066466,0.051066498069214136,-0.008605045162894127,-0.043503668134499164,0.013494258556045677,-0.024924010004867728,-0.022217451388594725,0.036911736123611864,-0.07417149344365681,-0.052660083806051056
Equity(297 [MDT]),-0.08506767433524877,0.0026515944453158334,-0.029328781756222614,-0.05589050831274176,0.0630137930029341,-0.04366785637897076,0.0014648110916480404,-0.08019505008523824,-0.06784752595890267,0.022490978668214305,0.00934883326635751,-0.02370960792838469,0.05008191621652184,-0.020839956343852155,-0.013730930989239533,-0.045129629957459186,-0.0019878386042952584,-0.0016594513303079574,-0.012851387357240803,-0.041170879798837726
Equity(305 [MO]),-0.04748856858347721,0.0020624058731774854,-0.024899123191934658,-0.039222132636642634,0.08100478540235868,-0.04565481434375765,-0.036198457628652106,-0.03155130249897837,-0.10263702526589996,0.0337579471957675,-0.011052056341187853,0.04434267531166424,0.0010833141681200328,-0.05377067408391971,0.031697132159046106,-0.03024388545709389,0.0004559297935949544,0.06577095061757798,-0.040573349216744874,-0.06080429984068324
Equity(306 [MON]),-0.09266427774277197,-0.02648061091090139,-0.014353296340517175,0.009723402981171483,0.028337212913846367,0.007957830914561427,-0.006908399108767413,-0.004584911789684936,-0.053595142437144506,-0.025998091599907226,0.044281513064891344,0.0022297441959355743,-0.001910259285290808,0.0040623434337339805,0.053423912211443894,0.010259281263167962,0.05751034745846496,-0.005323280266889496,-0.004693828073718022,-0.022639602154887067
Equity(309 [MRK]),-0.06732417944768852,-0.0026137671390064877,-0.02049108139772971,-0.0669215325035065,0.07016301349515457,-0.03035127245163705,-0.027112422087111253,-0.07817975482104754,-0.057274195466940535,0.03416728257142983,-0.04282532908204,0.010903835603327725,0.04819115696925136,-0.023780878169716513,0.00548117184506091,-0.019734433878505257,-0.014194137577976801,0.0443629189200028,-0.03501909946177276,0.023721660561077558
Equity(312 [MSFT]),-0.08352779096347991,-0.015218253409972786,-0.0041575377145923005,-0.014191157550309736,0.01745596556496574,-0.09147932562280268,-0.019103210724311547,-0.008562682207227721,-0.050829196558189044,0.05523122356592021,-0.04547476992397984,0.11627904753959088,-0.06624654017013931,-0.02341885943797798,0.06818794824728859,0.009303521143026447,0.024611312733769874,-0.004562383657151434,0.060312786671773616,0.06337094218136718
Equity(316 [MU]),-0.17043001853125941,-0.006264842993038401,0.06866898560821885,0.10205417471882147,-0.43345007359041915,-0.10253780991429406,-0.24085195636262757,-0.3924675315920418,0.4477798556615594,0.3856192227895859,0.36003256535185063,-0.002576423214673238,0.047570556651737345,0.07634572511912814,0.10241113586981902,-0.053329504339634654,-0.028879527601464006,-0.026979722442137744,-0.012676611393171312,-0.052998152256582914
Equity(317 [MYL]),-0.10958298280823865,0.018793454369265935,-0.02918114488426821,-0.06887770393258574,0.034257448984942644,0.04857329734323021,0.04515224567722692,-0.11340499891337588,-0.03225466031634686,0.0505223492108165,0.09959426798278605,-0.09606442265840844,0.12505086550727434,0.12120427519698233,0.0038917673210086753,0.1576526130521688,-0.09000532887613209,-0.03662756234522044,-0.02678140827015662,-0.05446142387428179
Equity(323 [NFLX]),-0.11999476265644601,0.09313816477545143,0.941161396492682,0.07796063698410054,0.19928901995544776,-0.014658079305126763,0.02155744216684871,-0.10205016955423277,-0.016513556412652387,-0.07460979678024517,-0.005462540080009568,-9.184693485122925e-05,0.04406353736470596,-0.036352249153648625,-0.043427410354589746,-0.005287957661781112,0.03386967231953393,0.07921898573986302,-0.0677087337904419,-0.03876254001012938
Equity(326 [NKE]),-0.08200820844522036,0.007824625367570988,0.005304421468020004,-0.06274025265512466,0.029601973474541157,-0.0807520363035566,-0.01387646967024052,0.10964182941679683,-0.03548363452347063,0.07523374034091475,0.06897533851725159,-0.0632855441277119,-0.07347512594615957,0.09002429107664425,-0.042787931749746724,0.005906937976838958,0.12591968924245794,0.01562723242584646,-0.10943100070899182,0.009489622417449021
